,mean,std,count
centered,-0.03908661993416627,0.10985319254295015,2.0
Hip,-0.03897977752832356,0.0,1.0
##gno,-0.0389160531133222,0.0,1.0
##top,-0.03880604991809659,0.0,1.0
alignment,-0.03879685746838548,0.021191723823518176,3.0
Cause,-0.03867992055296477,0.0,1.0
Extreme,-0.03866845344415925,0.04584830677552243,3.0
object,-0.038624593576560916,0.0,1.0
##tis,-0.03858774328395676,0.12273883689612687,27.0
Younger,-0.03852562864034461,0.0,1.0
your,-0.03834697043564166,0.12839754506645562,54.0
##25,-0.038280601449542775,0.0,1.0
away,-0.03823022581315382,0.09087327525563574,6.0
needles,-0.03821837633799249,0.0,1.0
inconsistent,-0.03820921919489301,0.0,1.0
##zation,-0.03819152878073603,0.08919652958762211,4.0
##pec,-0.03815181287482006,0.05589144991143774,7.0
gang,-0.038140842008949356,0.0,1.0
##ted,-0.03812754069559289,0.13127690023517707,14.0
images,-0.0380386265298188,0.09372353876789766,7.0
Initially,-0.03782661147151331,0.010751141550159509,3.0
become,-0.0378169857463845,0.04844198194069356,3.0
##ger,-0.03779258753459386,0.0,1.0
decide,-0.03775800084567851,0.12478152378037688,6.0
synthesis,-0.0377534725292095,0.0439704154612658,3.0
##rit,-0.037665044512758164,0.03053589764507718,4.0
SC,-0.0376571778602666,0.0,1.0
intimate,-0.03763276370805855,0.0,1.0
##oth,-0.03762311672914386,0.053563538130269234,9.0
##ogged,-0.037561614862296255,0.0,1.0
neat,-0.03753757135016614,0.0,1.0
treat,-0.037424714977390514,0.186150230628404,8.0
teach,-0.03738080816656314,0.028848864658822783,5.0
##tions,-0.037337552824418786,0.05814087384136351,6.0
flu,-0.03732550375302633,0.018244381188074272,3.0
plane,-0.03730115577350315,0.0,1.0
addiction,-0.03726632883794769,0.06943457657912945,5.0
fluid,-0.0372317486284338,0.06688012631591331,20.0
##zure,-0.03716253863962862,0.0,1.0
blockade,-0.03716079137188729,0.0,1.0
efficiently,-0.037107462668141515,0.11545323160738384,12.0
Fall,-0.03702567329874507,0.10632939030214383,2.0
Del,-0.03701455005193991,0.02819910994819352,3.0
##sume,-0.03698789302292134,0.0,1.0
Mother,-0.036888399089867664,0.0,1.0
bang,-0.03674701190625568,0.0,1.0
capturing,-0.036713561036979994,0.0,1.0
relevant,-0.0367076807731209,0.21744151153268013,15.0
put,-0.036706403804341564,0.05537174277032083,4.0
logistics,-0.03668104466624841,0.03774318958662163,2.0
reading,-0.036487617697621974,0.0,1.0
executed,-0.03648427376563236,0.057280400652611065,4.0
probably,-0.03635397150301684,0.047821828910169034,4.0
awards,-0.036289820959605236,0.0,1.0
won,-0.03624947752092361,0.027758201092877525,2.0
allows,-0.03624039032306285,0.0,1.0
happen,-0.03617020099516901,0.021423550366652763,2.0
combat,-0.03615798469012301,0.06555538390349318,2.0
vein,-0.03614804101884037,0.03350903528828268,2.0
control,-0.036037030686406464,0.14986775181928788,20.0
absence,-0.036034026199450266,0.11790174823990937,3.0
##ns,-0.036033186484062944,0.012683193724015794,3.0
elbow,-0.035998122160058904,0.06827804685345011,4.0
packing,-0.03599190285800425,0.0,1.0
takes,-0.03592809504057637,0.040638215459707694,2.0
PM,-0.03592509728831816,0.02765144754559237,2.0
important,-0.03591622502936696,0.16235243617342685,14.0
##note,-0.035773478189905734,0.0,1.0
##igi,-0.03577163949385919,0.0,1.0
diagnosis,-0.03577135320697977,0.13849145686930342,59.0
##ili,-0.03571587479495978,0.04246339571382896,3.0
proceed,-0.03561100511824845,0.059126162409760145,2.0
perfect,-0.03545759949880531,0.15094350826470085,3.0
Fen,-0.035350857643543815,0.025230352833204198,2.0
Abd,-0.03525380957047189,0.07517860410795685,8.0
13,-0.03519692475462664,0.0,1.0
before,-0.03518261197485411,0.09274786788599222,14.0
interface,-0.03516018541617974,0.0,1.0
girls,-0.035134666047592855,0.0,1.0
anterior,-0.03511939677001663,0.13926183934036357,5.0
extent,-0.035097400209786335,0.0,1.0
##side,-0.03500841630718202,0.0,1.0
Gas,-0.03500800130075169,0.0,1.0
##ivate,-0.034981680954722004,0.0,1.0
generally,-0.03494344090435081,0.0,1.0
Created,-0.03492592389667204,0.0,1.0
mold,-0.03490206906363567,0.042183817542199756,3.0
##ulation,-0.03482466513804315,0.0103726351357968,2.0
##scope,-0.034762563645646595,0.19146986824260198,13.0
##erus,-0.034747730006993625,0.019726133657933922,2.0
likely,-0.034732815953873966,0.1480194356208813,25.0
value,-0.03471084305279592,0.0,1.0
##rop,-0.034659523672792604,0.07728289234295412,124.0
context,-0.03453978318644919,0.06728730374229848,13.0
##eria,-0.034416471976737896,0.0,1.0
wire,-0.03434322812391838,0.03814780157551548,6.0
fiber,-0.034325262155759526,0.0,1.0
TD,-0.03429497703728914,0.0,1.0
He,-0.03428256909123858,0.07123800512280211,6.0
Has,-0.03424992166173367,0.029606763104929188,5.0
because,-0.03423979184073036,0.093791838563919,4.0
El,-0.034228176685647635,0.08511098351710478,5.0
81,-0.03422751888602445,0.0,1.0
feel,-0.03414484526776248,0.28369336143450086,9.0
##oma,-0.0340587047669537,0.05672151832419074,10.0
disorder,-0.03404788037957359,0.33600804803346374,5.0
positioning,-0.033956326525157246,0.08710478923859621,13.0
##CL,-0.03393842951704303,0.0,1.0
completely,-0.033933145560890415,0.09482347876046925,16.0
##titis,-0.03390582419345549,0.060709552119387666,2.0
##PR,-0.033849424142497544,0.014634426617530966,2.0
31,-0.03378873378007574,0.054924755349467405,2.0
##uc,-0.033776593388262326,0.07223262031302718,4.0
few,-0.03375527934374655,0.17429717962389912,11.0
##ng,-0.0337194230719567,0.022255684043411047,5.0
##spective,-0.03368891366157596,0.0,1.0
ROM,-0.033680300584153486,0.0,1.0
confusion,-0.03361453987717392,0.0,1.0
maintain,-0.033568988871723236,0.10638190296328177,4.0
fines,-0.03354266310746768,0.0,1.0
##edia,-0.033522982848656645,0.0,1.0
##oh,-0.033503253227320146,0.029834975690701343,2.0
prescription,-0.03349906364668671,0.0,1.0
fatal,-0.03348007455041624,0.0,1.0
##ients,-0.03347021001814007,0.0,1.0
##chi,-0.03345150741107589,0.07439523282358111,4.0
yield,-0.03331245592387533,0.0,1.0
bounds,-0.033311991218153376,0.0,1.0
gear,-0.033293287471185526,0.0,1.0
##lic,-0.03325550500520255,0.043799137695354366,6.0
##orax,-0.033176646627019184,0.07759446650271305,3.0
contribute,-0.0331389689601133,0.0,1.0
sentences,-0.03313022792799162,0.0,1.0
indirect,-0.03308693127188488,0.012729600813390909,2.0
ABC,-0.03304286276116677,0.04358303161118298,6.0
##NG,-0.03299191617580165,0.0,1.0
##gram,-0.032991093176267285,0.0,1.0
##age,-0.032946974656564806,0.021424907664868126,2.0
difficulties,-0.03283484080497411,0.0,1.0
##lav,-0.03272601337597558,0.13293066072989917,3.0
Without,-0.03264815974364386,0.03942444115323107,2.0
miss,-0.032597414723296414,0.006743958764317335,2.0
presence,-0.03256871109927813,0.06763940857714414,5.0
scattered,-0.03255781490394012,0.0,1.0
navigate,-0.032524142747816315,0.051613777742196755,5.0
##one,-0.03251533796243793,0.12090618282355138,7.0
vomit,-0.032506838188873136,0.03763239276539832,9.0
##rock,-0.0324772274385797,0.0,1.0
sin,-0.032464243533519566,0.0,1.0
pieces,-0.03245402919402223,0.0,1.0
##ves,-0.03229876810275513,0.0,1.0
##ably,-0.032264714510804336,0.0,1.0
forearm,-0.03224781919471128,0.11945713101109476,2.0
yes,-0.03223936140592913,0.0,1.0
crush,-0.032209212301183204,0.0,1.0
iron,-0.0320811408273307,0.0,1.0
##cedural,-0.032048341408692206,0.1190543363366257,25.0
phenomenon,-0.03204627006650288,0.0,1.0
limitation,-0.03200679315613156,0.0,1.0
initially,-0.03196701371610065,0.07419118832398534,13.0
history,-0.031912902587536235,0.15121294491131082,142.0
ordination,-0.031877686053659524,0.0,1.0
reduced,-0.03185343554972765,0.16589927381688951,9.0
suicide,-0.0318310206945468,0.03984700114847895,3.0
delayed,-0.031825908688402745,0.13430621692921377,3.0
caste,-0.03181108463437823,0.027449749845392935,2.0
posterior,-0.03180456148416841,0.08706599085135011,4.0
##spect,-0.031744391470486515,0.0,1.0
Co,-0.031668383849490486,0.11038044981465178,36.0
infant,-0.031643519141530255,0.029159135721525647,9.0
##plating,-0.031613893032355615,0.0,1.0
see,-0.0315900930102048,0.3394046659352122,29.0
##8,-0.031404423062098015,0.0,1.0
tests,-0.03138446561687012,0.09226186161566349,24.0
IP,-0.03134141703556211,0.07287380332977289,3.0
alongside,-0.031033489420362877,0.0,1.0
##oli,-0.03103243909186304,0.08456519323557529,2.0
drug,-0.0309967585268756,0.06753359335808082,10.0
##resh,-0.030927939147951215,0.0,1.0
definitely,-0.030850889981413606,0.0,1.0
##putation,-0.030818683518518006,0.0,1.0
##but,-0.030805562522378857,0.0,1.0
lacked,-0.030800086551564566,0.0,1.0
beta,-0.03074829445902182,0.019349031928725578,2.0
##ior,-0.030730469817460162,0.020043246438174137,4.0
possibility,-0.030697982756357687,0.0346425704307333,3.0
##plication,-0.030670459181974266,0.028153154788048012,2.0
##raz,-0.030588954009220588,0.0,1.0
##bt,-0.03050545277196587,0.08616470750398185,2.0
limitations,-0.030496054293237564,0.008840841487667924,3.0
AR,-0.030464091316489986,0.01709859123705705,2.0
##nin,-0.030344190496927118,0.0,1.0
##ilize,-0.030339891150664114,0.0,1.0
why,-0.030331615299857204,0.1386617507514122,11.0
diverse,-0.03029590312122992,0.0,1.0
The,-0.030282478303787965,0.0672052522788037,152.0
compatible,-0.030172929529083476,0.0,1.0
seem,-0.03011419916181546,0.0,1.0
understand,-0.029974798802472176,0.07235127713731816,7.0
##ulum,-0.029798738772329348,0.08208905922832568,6.0
criticism,-0.029779738419446027,0.0,1.0
Visual,-0.029610002735458885,0.0,1.0
##ette,-0.029583704273058703,0.0,1.0
Lu,-0.02949618846168054,0.0,1.0
##BM,-0.02947590316019998,0.01819271486432753,2.0
34,-0.029452276677065417,0.0,1.0
Over,-0.0294401771919912,0.0,1.0
decrease,-0.029408647259522688,0.012476456231535957,2.0
focused,-0.029373474791890248,0.0978796942861791,14.0
future,-0.029336993214060643,0.13541986619064286,8.0
pull,-0.029190574659388076,0.0,1.0
##rals,-0.029186919430909994,0.0,1.0
##aut,-0.02916349684863254,0.0,1.0
##cognition,-0.02915950423223183,0.03334148846497331,2.0
implemented,-0.02914500877322786,0.0,1.0
##ness,-0.02907727399229651,0.08625841543658506,19.0
regard,-0.029030845414258433,0.0,1.0
vol,-0.028992752549069908,0.06152718196465863,2.0
monthly,-0.028928896724818697,0.0,1.0
concussion,-0.02892131877309187,0.0028307945323800283,2.0
explanation,-0.028913848871726204,0.05782416064482518,4.0
##cos,-0.028892823693759073,0.03768499237906641,3.0
running,-0.028758075836419286,0.06670472966343063,8.0
insights,-0.028740641178087906,0.022029103813428406,2.0
cut,-0.028708545486320017,0.03436450814365909,2.0
##ct,-0.028698949046309985,0.08718828908689448,22.0
throat,-0.028633827855196494,0.0,1.0
##sca,-0.028613608123533592,0.0029724925709192305,2.0
##amine,-0.02854643039669917,0.0,1.0
competence,-0.02854622674779853,0.05969550370575416,3.0
days,-0.028494015956683716,0.021403378395115094,2.0
pulled,-0.028487178642290015,0.003284352797510383,2.0
##ups,-0.02848354926233842,0.0,1.0
video,-0.02842059862782073,0.0,1.0
##ores,-0.028260740395891763,0.007349105626655304,2.0
maneuver,-0.028241556997362274,0.0,1.0
don,-0.02818123319866375,0.24993280385068423,9.0
##voc,-0.02815511056214102,0.021095947327862498,2.0
imaging,-0.02814864132523855,0.13447025559547254,28.0
prepared,-0.028109695206054868,0.07355560634986033,7.0
pressures,-0.028101066187317402,0.0,1.0
briefly,-0.02807025867974406,0.0,1.0
##rte,-0.0280527616011934,0.0,1.0
orbital,-0.028048004897477774,0.0,1.0
retention,-0.028033414633807423,0.0,1.0
till,-0.028007868666230583,0.0,1.0
during,-0.027972074465731966,0.16906564580955968,48.0
##co,-0.027940103748726925,0.11556355912240061,31.0
arrangements,-0.027931298471136137,0.0,1.0
Burr,-0.02783722788589911,0.0,1.0
provide,-0.027824514693962348,0.17426437973581946,13.0
##BI,-0.027745697858168637,0.04399663293898759,3.0
##se,-0.027706126288217142,0.1458536004220821,6.0
succeed,-0.027663424841617216,0.0,1.0
Rev,-0.02764382666987142,0.02178493898168986,2.0
##nous,-0.02762639885117375,0.0,1.0
shift,-0.027609187148129516,0.12851362925172588,54.0
centre,-0.027414091725962268,0.0,1.0
such,-0.027402107546228665,0.12093922523875478,9.0
Complete,-0.02737847930829622,0.39886844686062417,16.0
admitting,-0.027340293657851983,0.026374939451588794,2.0
Higher,-0.027329639058917932,0.0,1.0
##bula,-0.027319955730521216,0.02024618836525474,2.0
Nice,-0.027112652536892944,0.21443127064367856,5.0
occur,-0.027081170352863625,0.0,1.0
consideration,-0.027062735519883654,0.04340642495805894,9.0
##ton,-0.027036232263424612,0.039361988918635606,3.0
##pted,-0.027034711054378446,0.07490149728451351,3.0
keeping,-0.026984042076793557,0.1562197333970972,8.0
terms,-0.026975403216477022,0.02418934714916016,7.0
repeat,-0.02696063892755146,0.07446875574548562,5.0
litigation,-0.026857142934365166,0.0,1.0
W,-0.026841321701547873,0.02694855018251303,3.0
Planning,-0.02680814459833813,0.0,1.0
##ida,-0.02673850928884996,0.08784010460284566,2.0
loudly,-0.026669697911498792,0.0036507239928997882,2.0
syrup,-0.026595503201176623,0.0,1.0
cruiser,-0.026553102720943897,0.0,1.0
##xen,-0.026485681688256282,0.0,1.0
##vable,-0.02644192732677107,0.07976865540803384,3.0
paralyzed,-0.02644036686587534,0.0,1.0
crashing,-0.026311550382439597,0.0,1.0
Interest,-0.026248162239062543,0.022749916300783886,3.0
##static,-0.026243963178090333,0.008280328123759978,3.0
##nx,-0.02622310808083369,0.0,1.0
tailored,-0.026221162039936033,0.05025938418555992,2.0
##tine,-0.026100478535900758,0.0,1.0
slowing,-0.025999731288410145,0.0,1.0
Rule,-0.025907812571750097,0.0,1.0
##nar,-0.025660827228468165,0.0,1.0
moving,-0.02555595008675927,0.041925900696439894,5.0
returning,-0.02554511418103762,0.0,1.0
Tau,-0.025511706696369155,0.0,1.0
##cess,-0.02543233642783082,0.07517170342979329,14.0
crack,-0.025373696756371772,0.0,1.0
##sist,-0.025317507480801627,0.03758723118966483,5.0
rarely,-0.025311580458472503,0.0,1.0
size,-0.025254014451160278,0.009760984921201605,2.0
principles,-0.025249037051427274,0.07171036979004296,5.0
##ol,-0.02521991605020223,0.05463503295074341,23.0
##sin,-0.025164221273281717,0.0329658652496698,3.0
##lon,-0.025157718734612835,0.03934499883590835,2.0
collaborating,-0.02512779511949406,0.003665160092314216,2.0
##vour,-0.025059951302006188,0.0,1.0
thereby,-0.025048266851824166,0.0,1.0
##dation,-0.024979242731345743,0.12476021231537206,98.0
##py,-0.02497584363611057,0.0,1.0
interim,-0.024966167316150322,0.0,1.0
challenges,-0.02490344928322738,0.023123433039277747,4.0
unwilling,-0.0248967737300495,0.0,1.0
Adult,-0.024894995553525447,0.0,1.0
##pliant,-0.02488029768242265,0.0,1.0
cloud,-0.02473552618789039,0.0,1.0
##work,-0.024627159046263385,0.03682922272366654,5.0
issues,-0.024615019326368892,0.19296091476443894,36.0
##UP,-0.024535671303061432,0.03411311576708028,9.0
awareness,-0.024442462792606735,0.01903802206394778,5.0
Deal,-0.02438426309931856,0.03323614889963255,3.0
##ently,-0.024379597237615486,0.0,1.0
learning,-0.024373328518910265,0.19126084937195628,11.0
continuity,-0.024318093878473307,0.0,1.0
based,-0.024268577454486105,0.1416036997984282,29.0
##ni,-0.024228776541510542,0.07929544839783445,4.0
##P,-0.024218870500017628,0.11300742717966214,18.0
MR,-0.024191865759377904,0.05947818596461915,7.0
deal,-0.024173250134921418,0.012117010042833503,2.0
suggestions,-0.024124971705552955,0.12649541793250343,6.0
handled,-0.024029310289688043,0.12931405526579975,23.0
severely,-0.024017589749902205,0.0,1.0
tease,-0.024012243011776967,0.0,1.0
pleased,-0.023984963783699683,0.10084378476494472,3.0
Preliminary,-0.023946909649765907,0.0,1.0
Place,-0.023943204822761258,0.003640103621592434,2.0
changes,-0.023892812286106947,0.04839377659424892,11.0
##met,-0.023805811549464963,0.0,1.0
Gen,-0.023775751028901587,0.0,1.0
##ste,-0.023774936307254656,0.026796594029743326,2.0
##ro,-0.023693987342270788,0.09243766096795197,4.0
justify,-0.023615477195592424,0.0,1.0
##der,-0.023549609001933123,0.0,1.0
##pop,-0.02352376648574834,0.0,1.0
priorities,-0.023502809718240175,0.20435108978820718,6.0
##um,-0.02348927873982794,0.07398832558322621,15.0
parameters,-0.0234038768344703,0.0,1.0
previously,-0.023361696051553072,0.08468451189298493,5.0
##DR,-0.023353057328262053,0.0,1.0
##taking,-0.023343578325099368,0.0,1.0
items,-0.023322161970854988,0.0,1.0
##ham,-0.023261816417147967,0.0,1.0
surveys,-0.023234264603895174,0.02433480797763431,5.0
cop,-0.023231916765559392,0.053637996592321054,2.0
Pro,-0.023223637919270367,0.13414151402835317,37.0
arch,-0.0232071973769502,0.0,1.0
gathering,-0.023011198445072992,0.07469478804407148,4.0
them,-0.02296746409193223,0.07173985964445664,100.0
##mpo,-0.022870958399297613,0.09781805993890184,4.0
tape,-0.02286763440080498,0.0,1.0
##UT,-0.02285580222827982,0.0,1.0
addressed,-0.022826139647762332,0.0870034026802058,7.0
across,-0.02281624149658655,0.0,1.0
confusing,-0.02281094564113607,0.018593506443479887,3.0
assess,-0.02278770522936771,0.1011174791551376,17.0
36,-0.022705225220750948,0.0,1.0
difference,-0.02261341028715501,0.0,1.0
84,-0.022582246927730355,0.0,1.0
##UM,-0.022546926299330722,0.0,1.0
##cted,-0.02253066969354299,0.0,1.0
##around,-0.02235508962284403,0.0,1.0
alternatives,-0.022294374514379246,0.015410324746869418,2.0
##ux,-0.022109643009814516,0.0,1.0
safely,-0.02208205336279127,0.10077397352223216,8.0
adapt,-0.022054264250980952,0.0,1.0
evidence,-0.022021761570504693,0.06784945051929402,8.0
Order,-0.022011542978873873,0.0886517172199919,7.0
##sive,-0.021977985749007417,0.0,1.0
77,-0.02188576478619911,0.005894579210531239,2.0
##tany,-0.021706656269536374,0.009774643479757355,2.0
conducting,-0.02168374129030881,0.0,1.0
##while,-0.021655582385522187,0.024105512663989154,2.0
especially,-0.02162772187909868,0.07421109177785047,11.0
simply,-0.021619200408529243,0.0,1.0
##ks,-0.021589451656851798,0.0,1.0
healthcare,-0.02158321102709203,0.03689634351052214,4.0
##ile,-0.021527189475899405,0.21417818256002166,10.0
##osis,-0.021480927727149685,0.14809957834534998,11.0
perhaps,-0.021458158710216155,0.001309149704634461,2.0
rounds,-0.021302280944604284,0.0345145192517534,2.0
But,-0.021283954247360733,0.0,1.0
Inter,-0.021227787205967238,0.034588938611136516,2.0
liver,-0.021208763129224876,0.023839565362966778,4.0
Em,-0.021196495798192518,0.0,1.0
##well,-0.021191300541785786,0.1218945068766182,14.0
##ropic,-0.02118589711281652,0.0,1.0
##tating,-0.021154892188673464,0.038345651456808114,3.0
##bing,-0.021124036972981673,0.0,1.0
hospital,-0.021074586993055575,0.2705282450612272,11.0
coordinated,-0.021062505172423907,0.20202652876326527,3.0
##oso,-0.020875035691677177,0.03529005885014166,4.0
intentions,-0.020860905852303352,0.021110207028712892,2.0
balancing,-0.02085456444730323,0.0,1.0
relocation,-0.020852063547213594,0.0,1.0
speech,-0.020836267994114182,0.0,1.0
convincing,-0.020828765203906818,0.0,1.0
down,-0.02082057458805405,0.02165354825551131,10.0
##uction,-0.02081399550025547,0.20998622079384138,8.0
70,-0.020782260425482556,0.016462537401020227,3.0
split,-0.02073987401227953,0.0,1.0
##ffing,-0.02071365953325638,0.032188916979702456,2.0
Learning,-0.02048391382284881,0.098462387721514,3.0
##ze,-0.020417824654959338,0.15366592316431957,10.0
push,-0.020400879430379406,0.029492072147831474,2.0
Directed,-0.020389952155996593,0.0,1.0
24,-0.020319413336713013,0.0,1.0
rib,-0.020301885714367748,0.0778191747179615,2.0
##ped,-0.020301755263573015,0.029168738422372824,2.0
75,-0.020256167629012063,0.010649492964896421,2.0
##ject,-0.020167945466601615,0.0,1.0
lower,-0.019954840510607346,0.06837558408654357,5.0
##rs,-0.01994939142883684,0.03475854599428313,2.0
translated,-0.019914070079833854,0.0,1.0
watching,-0.019900622404183197,0.0,1.0
##ix,-0.019857855673707077,0.0,1.0
Had,-0.019856415472860395,0.10505556379354233,18.0
on,-0.019631470944967404,0.14322889243063455,311.0
##car,-0.019602869517219696,0.06716618479130053,3.0
considering,-0.019549033622668684,0.23175052609691077,11.0
discomfort,-0.019445176954320548,0.0,1.0
##licit,-0.019443556994066122,0.043292064033275485,2.0
homeless,-0.019428963031873216,0.0,1.0
##lemma,-0.019398527445908396,0.0,1.0
SD,-0.019395744344460373,0.015464633312975781,4.0
Saw,-0.01936692919412342,0.10097364877539806,8.0
##rma,-0.01935260867290948,0.0,1.0
listened,-0.019298177976306355,0.0,1.0
jerking,-0.01920408624974578,0.0,1.0
##izing,-0.0191854327371248,0.2669696576025089,9.0
initial,-0.019129859844479923,0.09183098405625312,54.0
reason,-0.019125053471977512,0.029679029057140534,3.0
Ser,-0.01901783439599219,0.0,1.0
##scopic,-0.018945321483718504,0.0,1.0
complexity,-0.01894364794959218,0.040223334902921064,6.0
Far,-0.01893762258904796,0.0,1.0
we,-0.01892790335825971,0.1659612704936341,52.0
##rose,-0.018892640285088524,0.0,1.0
handle,-0.01882393466103351,0.0,1.0
protocols,-0.018778470875085662,0.2807789377558489,2.0
##no,-0.018762056171909736,0.07920312133996277,4.0
whatsoever,-0.01875293364673783,0.0,1.0
vehicle,-0.018739070438463255,0.0,1.0
process,-0.01866026559070171,0.1135103456258264,7.0
##rring,-0.018499767867002564,0.0,1.0
dramatically,-0.018472702927031466,0.005700145591801792,2.0
whenever,-0.018437787250553145,0.10573859577072203,2.0
towards,-0.018426229622363663,0.0,1.0
frozen,-0.018366879253979316,0.007785714445154297,2.0
reminding,-0.018313332192480096,0.0,1.0
enable,-0.018290466680188845,0.0,1.0
##tate,-0.01824508961545016,0.0,1.0
environment,-0.018234153490434897,0.06546191663757472,8.0
order,-0.018209486302272416,0.1457464968101198,18.0
##her,-0.018156856475912985,0.0,1.0
7,-0.01806747438863183,0.01717480057385666,2.0
sensitivity,-0.01797951009022009,0.0,1.0
scar,-0.0179565652120408,0.0,1.0
is,-0.017953961217138697,0.09656948329401605,113.0
targeted,-0.01794573222386321,0.0,1.0
rapidly,-0.017944830108169024,0.1041826141911585,4.0
hour,-0.01791959976915726,0.015992749299184796,3.0
Dev,-0.017824604858640413,0.02995920539830503,2.0
##mm,-0.017819513934009584,0.0847229081827916,14.0
##hino,-0.017779525189736398,0.031904648082612,2.0
##hing,-0.017647339187036683,0.0,1.0
inhaled,-0.0176262465520928,0.0,1.0
Laura,-0.017614748869363678,0.0,1.0
bones,-0.017594451248794652,0.0,1.0
Did,-0.017588496018120063,0.1723371323301606,64.0
##ify,-0.017585615934462832,0.10155088482775002,5.0
flutter,-0.017510139009963965,0.0,1.0
stay,-0.017440615914856836,0.0802260446587282,8.0
##ac,-0.017427778684484807,0.07530445169064542,6.0
##esta,-0.01742213619882015,0.04289756840018123,6.0
##nium,-0.017397900360167057,0.0,1.0
core,-0.01736244041177313,0.0,1.0
Use,-0.01735864733758606,0.0,1.0
to,-0.017353496608770582,0.15070874326204775,1351.0
Rapid,-0.01734391454367986,0.030494547449630677,2.0
reminder,-0.017328380334514847,0.061653392273311375,2.0
##SS,-0.017310738905750106,0.019994418838163858,2.0
##ces,-0.01729075215982796,0.10972674585133937,4.0
implement,-0.01725974115123794,0.0562528837294922,2.0
Medicine,-0.017219033554063276,0.055833342845071125,4.0
##AC,-0.01709159945245002,0.0,1.0
attempts,-0.01701007443661649,0.029076786543722512,4.0
acquire,-0.017008754502670333,0.0,1.0
##ning,-0.016994533653857467,0.07200935806970937,10.0
##yle,-0.01694861612639093,0.034550728501218944,2.0
weeks,-0.01693221327721026,0.005777768120512869,2.0
##ration,-0.01681273869060458,0.15612519561076552,40.0
conversations,-0.016809076055785768,0.017132917907548496,2.0
Na,-0.01678851747588465,0.03399829861494854,4.0
Bed,-0.01678489824684012,0.0,1.0
##4,-0.016731616531571188,0.073543564888038,4.0
poorly,-0.016708821030643015,0.0,1.0
break,-0.016704912212958126,0.0,1.0
##tas,-0.016687505507545466,0.08164936382969173,3.0
##lis,-0.016667245750713506,0.0,1.0
##GE,-0.016590678868845157,0.0,1.0
##ology,-0.016502053084307574,0.10781066188380203,10.0
GE,-0.01647103858456676,0.07834640689811981,2.0
##til,-0.016462447903320528,0.053858024160526256,5.0
Air,-0.016399636667281902,0.04173067415266741,3.0
finishing,-0.016361874134509336,0.0,1.0
##ytic,-0.01620617637160017,0.0,1.0
Davis,-0.01619472983926393,0.0,1.0
tissue,-0.01618945288885511,0.02200310048840806,3.0
findings,-0.016136723544748665,0.1559843928267612,35.0
determining,-0.01605269398365803,0.026747245067053595,4.0
Very,-0.015976776544534835,0.18821868961007493,78.0
helping,-0.01594494583908432,0.03764377956972409,6.0
predict,-0.015900654536203023,0.1713695845472733,3.0
##bial,-0.01589342685797177,0.0,1.0
Lac,-0.015864868515678747,0.088115532364249,4.0
93,-0.01579461974345945,0.0,1.0
anchor,-0.015782235925622154,0.02001333907349355,3.0
##ncies,-0.015697137060032156,0.09267481836154014,4.0
dying,-0.015605508493137401,0.0,1.0
balance,-0.01559394830353378,0.0,1.0
action,-0.015579481423797632,0.12194876980720573,5.0
##hov,-0.015574464152818008,0.0,1.0
completion,-0.015479466487838309,0.002178742163638621,2.0
Ch,-0.015438696074141214,0.0,1.0
sexual,-0.015433738953960914,0.03926347735643422,2.0
Il,-0.015299595101072242,0.0,1.0
orders,-0.015247443636966534,0.19934230955116297,15.0
roles,-0.01524624267821027,0.06009514740605159,5.0
observation,-0.01514907926592255,0.069751579121364,8.0
##ity,-0.014991831563048515,0.12736443257179986,15.0
##ha,-0.014948494552879436,0.0,1.0
OF,-0.014943038936485138,0.0,1.0
##lists,-0.014903875062719374,0.0,1.0
partner,-0.014877598329546025,0.1162089859589665,5.0
exclude,-0.014818869002689401,0.0,1.0
pattern,-0.014812245846107248,0.04361910715433115,3.0
Few,-0.014803900761115376,0.0,1.0
##ols,-0.014789564352519642,0.0,1.0
##gon,-0.014779713669917939,0.0,1.0
unlikely,-0.014778150031416637,0.0,1.0
incorporate,-0.014776825583519377,0.02563886016230059,2.0
Thor,-0.014755310516177938,0.12456254262648568,45.0
deficit,-0.01471014985202931,0.0,1.0
appropriately,-0.014696725168593378,0.15854783487909974,114.0
##ti,-0.014628194995735994,0.17370959030431019,20.0
##XT,-0.014587928034873554,0.0,1.0
wants,-0.014558943850849113,0.0,1.0
##rida,-0.014556871020550933,0.0,1.0
clarity,-0.014460861292219556,0.03673010818751489,2.0
give,-0.014339399104858852,0.04038464984271959,8.0
[,-0.014327237521682785,0.018583795139305935,2.0
##ose,-0.014317490990376693,0.0071900248484502655,2.0
##ri,-0.014301761330930678,0.0019649729556616763,2.0
##duction,-0.014296136833731625,0.032741527935064185,3.0
features,-0.014281206908739035,0.16008497811153924,15.0
quest,-0.014238219361698872,0.0,1.0
rotation,-0.014151908922173375,0.08010056792262817,7.0
##rned,-0.01408329660073343,0.0,1.0
##yster,-0.014013707699575047,0.0,1.0
mechanism,-0.013972866752895776,0.027886323163183357,4.0
later,-0.013959381278078775,0.09906949306939365,5.0
stool,-0.013958030712900632,0.03891186496102304,4.0
##lu,-0.013956979458429076,0.021725517640130476,2.0
##si,-0.013892270412867348,0.020379680441425272,3.0
somewhat,-0.013860662308414703,0.0,1.0
warrant,-0.013855173827972835,0.040080411313359376,2.0
