,mean,std,count
making,-0.12370684470497888,0.10774560837549203,27.0
collection,-0.12370331541614935,0.0,1.0
##xa,-0.12370262616901623,0.0,1.0
than,-0.12353460818909252,0.10322908459004178,20.0
##ian,-0.12346613988165181,0.1987232781457761,8.0
each,-0.12346235385635121,0.05392358723542321,13.0
##bula,-0.12338572437314714,0.06913966882176768,2.0
voice,-0.12327639695509865,0.0401230395696329,2.0
elect,-0.12320724353214589,0.10609442727715422,5.0
##tan,-0.12314013579303437,0.16028837281431516,2.0
worried,-0.12306022511108959,0.20859442754242036,4.0
##ification,-0.12299812845782347,0.03453058589186377,4.0
manual,-0.1228594409696777,0.0,1.0
Mother,-0.12283983240670313,0.0,1.0
If,-0.12279933604245909,0.07416465500390229,6.0
##ously,-0.12279379176137739,0.0,1.0
versus,-0.12278024312176128,0.033931784255065676,5.0
mobility,-0.12272800743724183,0.0,1.0
skill,-0.12272240072536797,0.2316705541278334,14.0
##ergic,-0.12246914414072053,0.16245179770469756,4.0
##ash,-0.12232080545452816,0.14657441483689979,3.0
##tro,-0.12228866173767071,0.09956763368463128,8.0
##hab,-0.12227512833121643,0.12189830666264635,2.0
far,-0.12223731615873672,0.06582089795255155,2.0
78,-0.12223186374177697,0.0,1.0
##SC,-0.122208807056124,0.0,1.0
assessments,-0.12214585984151577,0.2884010020142714,21.0
##DI,-0.12211387874490261,0.048085772847563706,9.0
##ols,-0.12209639909174054,0.0,1.0
speak,-0.12198464546965812,0.0678837961029304,10.0
dem,-0.1219608809904353,0.07498182643279012,5.0
induced,-0.12183325682603452,0.14321082493973708,3.0
desired,-0.12179762888323913,0.0,1.0
caused,-0.12179100606055597,0.0,1.0
parties,-0.12177911361498159,0.042152550166702364,2.0
honest,-0.12148024527947572,0.0,1.0
##inal,-0.12146913459953021,0.1540556228832028,2.0
inappropriate,-0.1214163506865249,0.0,1.0
##CU,-0.1213720972333502,0.17682319096226778,15.0
physician,-0.12136016095761448,0.07970067727955966,9.0
##ge,-0.12130629578779409,0.1272131003350153,10.0
##ant,-0.12129823147973978,0.07313994548115726,6.0
arrest,-0.1212785901157466,0.18121730211848913,14.0
S,-0.1212762660145133,0.11996464501092624,49.0
imaging,-0.12122441937201205,0.16319979032766996,28.0
##od,-0.12122203040127395,0.06416556577500825,5.0
myself,-0.12121903695227709,0.10491452495846708,10.0
sequence,-0.12119334349430486,0.011048200416145133,2.0
jumped,-0.12111091271405457,0.07546669972270043,2.0
9,-0.12094001493969003,0.08061131528681943,2.0
lap,-0.12089000361473358,0.0,1.0
##rop,-0.12088700721338037,0.12395797892395934,124.0
##cated,-0.12085001848401143,0.17291488136739855,12.0
leads,-0.12061945874017828,0.0,1.0
that,-0.12039988524741871,0.1122581628730247,176.0
##ify,-0.12037896239165882,0.10773077221909673,5.0
expect,-0.12031115010395092,0.13399126548001222,5.0
source,-0.1202329447695735,0.12554614006067727,5.0
29,-0.12019306775141674,0.0,1.0
##TI,-0.12018077596153993,0.08103429788097827,7.0
all,-0.12017751879696525,0.12906566818771642,108.0
varying,-0.12016654019079685,0.0,1.0
however,-0.12005720508785826,0.1267830554889716,6.0
Sign,-0.12000302702212738,0.0,1.0
##throp,-0.11992128234726088,0.0,1.0
##genic,-0.11991941213492897,0.027694997919421163,2.0
##lam,-0.11984953740232959,0.0,1.0
##ure,-0.11982746623006169,0.10460860691530269,3.0
gap,-0.11978120907125783,0.0,1.0
this,-0.11973888960941136,0.11514084479158475,207.0
4,-0.11972998407085851,0.12856447042973013,10.0
our,-0.11972488557306725,0.08842505285059328,13.0
##dent,-0.11967384996461827,0.12128680809690759,28.0
Great,-0.11958523191448976,0.15527282594315964,87.0
",",-0.11946856570944397,0.15768981158727852,1103.0
thanks,-0.11941342733623615,0.0,1.0
##ira,-0.11938686364802041,0.0,1.0
stick,-0.1193313112389558,0.035002818850648314,4.0
cooperative,-0.11926208080215346,0.0,1.0
yield,-0.11923891613218646,0.0,1.0
Ty,-0.11921059435866668,0.08764934778515457,4.0
write,-0.11913322215567893,0.08966049069672248,5.0
years,-0.1188806342528412,0.2348381573043907,2.0
##5,-0.118871289420177,0.08000975220397567,3.0
me,-0.11886008793333311,0.09740857532171264,55.0
vague,-0.11884149637220037,0.14495214703619677,9.0
##rg,-0.11878411952983065,0.14056198433131184,2.0
fl,-0.11874105773010943,0.025834613997034163,2.0
vomit,-0.11853755928237243,0.07985745367235832,9.0
sub,-0.11847935400249074,0.1605252739527674,10.0
parents,-0.11835645734682795,0.10634415227351304,5.0
##ting,-0.11822090902357398,0.1216370498744062,11.0
female,-0.11821149734938514,0.15969185651602416,12.0
mobile,-0.11807279049864554,0.0,1.0
non,-0.11804780731689737,0.14190315283772895,20.0
retirement,-0.11801018808389235,0.0,1.0
adjustment,-0.11800377686095018,0.0,1.0
out,-0.1179866143945912,0.11214158012650269,78.0
speed,-0.11787404899861996,0.14519631444756664,9.0
##y,-0.11773257032295589,0.11980141503608704,86.0
He,-0.11760917546873495,0.16979901381811252,6.0
they,-0.11746813899106477,0.11185256169026303,175.0
##ee,-0.11743640136717448,0.19310074315195197,431.0
list,-0.11729817690008582,0.11711848251837514,6.0
happy,-0.11729010871242052,0.08354208490341437,5.0
orders,-0.11721381809149264,0.12272552796866719,15.0
##ional,-0.11713565696191156,0.1157056682181987,10.0
further,-0.11704562648568054,0.19942494634286542,26.0
Sur,-0.11684790919875421,0.0,1.0
an,-0.1168390978046815,0.14701578828939907,227.0
altered,-0.11679176777108446,0.10479366175901397,8.0
amazing,-0.11674119923355471,0.0,1.0
##IS,-0.11655479379008962,0.0,1.0
##licit,-0.11652740533887261,0.07251245617664562,2.0
Again,-0.11644128753843444,0.0,1.0
##vable,-0.11641620297181803,0.09329867244165287,3.0
displaying,-0.11638532971607594,0.0,1.0
mat,-0.11631163883367819,0.0,1.0
##abe,-0.11615397585047109,0.0,1.0
##far,-0.11605814318791201,0.0,1.0
##ately,-0.11603903628503628,0.0,1.0
wait,-0.11593071483044617,0.060414433942390516,2.0
way,-0.11589761794579953,0.20990932638075788,10.0
Over,-0.11587515889395943,0.0,1.0
doctor,-0.1158576207680802,0.11895459402615725,4.0
students,-0.11580033153544585,0.06647355425728668,3.0
come,-0.11570043356819414,0.07292703255405265,14.0
per,-0.11568274892501051,0.13388240878329474,43.0
##ral,-0.1156107865820649,0.1224398842542862,24.0
Air,-0.11556516007341373,0.09164121217844058,3.0
items,-0.11542299341239215,0.0,1.0
go,-0.11539888149917792,0.09789668091984582,13.0
inflammation,-0.11530991654861522,0.0,1.0
emphasis,-0.11522534397226132,0.0,1.0
##glass,-0.11522123127620196,0.0,1.0
Safe,-0.11521928922420098,0.16642745031965953,12.0
##current,-0.11519010650687488,0.07366597778912239,6.0
member,-0.11517394387300783,0.07144963822190564,6.0
##ester,-0.11512976332572114,0.1146680811406097,8.0
m,-0.11489851263358848,0.11846722530150056,20.0
##ist,-0.11484017068990718,0.03587943413038212,2.0
eye,-0.1147905964726902,0.1275200297121535,17.0
previously,-0.11478961391838446,0.048139768044391164,5.0
previous,-0.11451358062196232,0.09525052325343616,12.0
This,-0.11448043565540193,0.12740269386683092,48.0
few,-0.11445625241298757,0.10292915743801408,11.0
should,-0.114439663988926,0.16719548025646114,10.0
broke,-0.11443126656633991,0.0,1.0
##ution,-0.11439769678880796,0.06938083034785558,3.0
task,-0.11425294338048668,0.15249887293286274,5.0
electro,-0.11419755268888554,0.05807198799484415,2.0
providing,-0.11399133730983636,0.12458743206764357,6.0
physically,-0.11396396925883676,0.0,1.0
a,-0.11394342934567252,0.17106061555890176,953.0
cancelled,-0.11391432841069515,0.0,1.0
app,-0.11389394847604975,0.14630821747294145,15.0
##til,-0.11388302108053769,0.09080768247370137,5.0
##yne,-0.11378399794213298,0.12282819172151059,10.0
Found,-0.11377156026713138,0.0,1.0
young,-0.11372103167694678,0.11259397934054398,21.0
##CH,-0.11362446087704735,0.00474007022231869,2.0
##taking,-0.11361891104886893,0.0,1.0
w,-0.11359693184511792,0.1377433124937602,36.0
evaluation,-0.11359567066803866,0.27915443356798597,19.0
moves,-0.11355456243591283,0.023046370710939512,2.0
les,-0.11347601119406571,0.0,1.0
Africa,-0.11338432220759798,0.0393161807979692,2.0
close,-0.11337264318245593,0.13365465396841256,9.0
##iology,-0.11336417302997145,0.08206210356336681,18.0
blind,-0.11335035327370575,0.0,1.0
W,-0.11316210109181114,0.06026218561563994,3.0
##unity,-0.11308562077448638,0.0,1.0
##um,-0.11308532485245719,0.11250683934600986,15.0
RS,-0.11308529542492415,0.05884914725121856,4.0
##ura,-0.11308251196152405,0.14920956350391712,11.0
add,-0.11306208524974297,0.10415532234411923,10.0
identified,-0.11305872861184618,0.20456730923478436,48.0
skin,-0.1130046151142458,0.092182144596866,6.0
ultimately,-0.11285679144486316,0.1503080841788797,6.0
anterior,-0.1128532908105078,0.16412416593441484,5.0
motor,-0.11280075047616625,0.0,1.0
##ali,-0.11271501624509303,0.08245484730081701,2.0
newborn,-0.11262272545231716,0.022595482955880875,2.0
threatened,-0.11257781322433152,0.0,1.0
##well,-0.11253935111014975,0.1319830212851703,14.0
including,-0.1124336345289309,0.13812149426743142,64.0
yesterday,-0.11238296313126095,0.016827109634391955,2.0
profound,-0.11229685016743762,0.11079937538563674,2.0
##st,-0.11218765517022182,0.10107900099119567,7.0
##ro,-0.11209100685966551,0.07390755753127538,4.0
##do,-0.11200612312931041,0.07261596507639892,11.0
contribution,-0.11199884432698355,0.0,1.0
bra,-0.11194884275429585,0.0981931293055323,6.0
##card,-0.111945584294367,0.10147790526150942,9.0
coaching,-0.11190575941013543,0.19131129105276423,12.0
),-0.11189510623791282,0.16482621842089049,184.0
she,-0.11189085036817666,0.08491317848578789,3.0
bite,-0.11184762050082928,0.15592030677215896,4.0
sum,-0.11179669502522266,0.10139028741272023,3.0
having,-0.11178489601823917,0.16804487303787738,16.0
tissue,-0.11173423830651363,0.10678938737327318,3.0
Inter,-0.11164185243543473,0.02340051551357044,2.0
##ic,-0.11163952562950763,0.15921134727582353,55.0
##pas,-0.1115535180118649,0.03758161207312806,3.0
hooked,-0.11151222493346928,0.0,1.0
##nco,-0.11149157515589939,0.0,1.0
j,-0.11147095186877076,0.13879588500843296,8.0
##ir,-0.11143272088739824,0.051122507803304955,3.0
touch,-0.11136820473777115,0.12375469705715077,4.0
Review,-0.11135790710148973,0.2908127134485923,8.0
call,-0.11134218457409017,0.12012018562905373,21.0
##ou,-0.11125831875669565,0.10427636457602404,5.0
awaiting,-0.11122156281797324,0.003953692647508916,2.0
##9,-0.11113954097124176,0.010394288492678184,2.0
advanced,-0.11112034048333785,0.1658246387069754,5.0
sufficient,-0.11106997354910934,0.03970004229436479,2.0
invasive,-0.11103532930264394,0.024300295229122318,2.0
##ke,-0.110964278382003,0.11885124157826822,6.0
piece,-0.11096186739727798,0.0,1.0
threatening,-0.110864590833977,0.1038260775144837,3.0
##etal,-0.11086450438821013,0.045599377824671994,2.0
##rs,-0.11076487105635312,0.0014616418732408681,2.0
code,-0.11071463734504353,0.11150226867140667,15.0
nose,-0.11069030925743226,0.19212466373148956,2.0
communicate,-0.11061271549356941,0.14709654578633197,13.0
gas,-0.11057112417651156,0.08887688424339589,6.0
Me,-0.11055883222172466,0.06862201770929346,2.0
##lined,-0.11043961965429035,0.0,1.0
#,-0.11040654766343294,0.15890873699996907,5.0
1st,-0.11033188311432754,0.22998633640475558,5.0
##lav,-0.11032702485191548,0.09961178150642676,3.0
##da,-0.11021760387510787,0.02264007666191422,3.0
di,-0.1101964154844326,0.15381024325466586,78.0
mon,-0.11015598381228063,0.0,1.0
else,-0.11004327197337797,0.0,1.0
let,-0.11001970636354927,0.03705241411418625,4.0
10,-0.10997533353442769,0.10696051088613931,3.0
obtaining,-0.10989290882892473,0.2023654304809962,8.0
presented,-0.10982865656310883,0.1426853609921176,27.0
##id,-0.10969580966069437,0.15996402507964305,10.0
Rat,-0.10968707913938491,0.0036304048376454914,2.0
Thought,-0.10968521292938165,0.1038436595840144,6.0
case,-0.10950933943254555,0.13453897239661664,117.0
##RA,-0.10945805200436409,0.0,1.0
for,-0.10933845361015404,0.12205821911444961,608.0
arriving,-0.10931562332541922,0.04908690761388946,2.0
extended,-0.1092839376653492,0.0,1.0
##x,-0.10920638931163053,0.12265987478114006,140.0
##biotic,-0.1090658971254863,0.08913148050793882,7.0
assessed,-0.10890430108466435,0.1715261865667794,40.0
NH,-0.10878506755929365,0.0,1.0
any,-0.10859638966107689,0.0831157598325075,22.0
##omy,-0.10844066951276216,0.11879156150494033,6.0
card,-0.10841951259552239,0.12458660353495572,34.0
30,-0.10830363420053662,0.005598530956746749,2.0
negative,-0.10825311039808051,0.10151894887570151,11.0
##RD,-0.10821638981510771,0.0,1.0
##aged,-0.10821405878074666,0.16966072387207073,51.0
wife,-0.108213869416522,0.11927956602236564,5.0
R,-0.1082127719774313,0.1049064536063038,46.0
info,-0.1081303985158946,0.12815494991912965,4.0
jaw,-0.10807722984519488,0.01747312027985793,2.0
##tur,-0.10807577796044711,0.1537813110474734,18.0
##listic,-0.10792249183413799,0.0,1.0
preparation,-0.10786611551492835,0.18852896445103515,6.0
Help,-0.10785720926949771,0.1411130714238336,4.0
##auer,-0.10776016341844334,0.0,1.0
##et,-0.10770102973753846,0.0,1.0
productive,-0.10733817903624351,0.0,1.0
##sio,-0.10705400427031367,0.08281784532559576,5.0
cent,-0.10703582069210008,0.0,1.0
dying,-0.1069502307434096,0.0,1.0
worked,-0.10689367410516566,0.15683846172244215,21.0
scanning,-0.1068300714672912,0.0,1.0
brief,-0.10679647363184061,0.04481046380114496,4.0
To,-0.10678450305344074,0.13918956787436573,5.0
happened,-0.10678388174691757,0.0,1.0
##ctor,-0.10668512080609786,0.07141870981635248,3.0
##ter,-0.10666913277858056,0.16726475372594932,25.0
execute,-0.10665255842035906,0.0,1.0
##orax,-0.10664984541187887,0.0328265621023585,3.0
vascular,-0.10645076275505727,0.047032708300671876,5.0
_,-0.10644039981683244,0.08739866408405679,226.0
seeing,-0.10642032964781364,0.21268976511329699,8.0
winds,-0.10635324007171378,0.0,1.0
##uni,-0.10620723095155456,0.15647496540329453,12.0
chest,-0.10620604129916425,0.12278888777715069,36.0
recent,-0.10609778814350981,0.1880119720603858,7.0
or,-0.10602914785145434,0.09867372471108189,56.0
prolonged,-0.10595932620200532,0.14608108570453013,3.0
##ay,-0.10594250740952049,0.06197156493207439,3.0
##lut,-0.1059035143098455,0.0,1.0
n,-0.1058876750755961,0.13989472720930277,11.0
##ia,-0.10584726254422976,0.12488036562879841,50.0
father,-0.10582766600702634,0.062208372965164044,2.0
provided,-0.10580659334065332,0.1706832190001047,32.0
the,-0.10578152740464754,0.12107198884392173,1344.0
stress,-0.10577058788899456,0.05649152230796865,5.0
responding,-0.10574472598808103,0.0,1.0
be,-0.10567475607421663,0.11313365786558428,128.0
PR,-0.10559915505884353,0.10255572709758277,4.0
positive,-0.10559891960488788,0.22935052833963593,11.0
category,-0.10546514195600247,0.0,1.0
##m,-0.10499289513386151,0.1213032433769874,37.0
treat,-0.10498131917455737,0.14628124817330546,8.0
suspected,-0.10496608012962634,0.13119578256946204,8.0
##sk,-0.10492046332056025,0.048932768715349864,2.0
less,-0.10490201271560158,0.06979186315341189,10.0
##bil,-0.10488478897638343,0.06602233570017087,4.0
##LE,-0.10488299443606422,0.0,1.0
stab,-0.10486159029156872,0.06578263474444984,9.0
LA,-0.10475163913167304,0.036061134238055945,4.0
affecting,-0.10471141303876641,0.0,1.0
br,-0.10464828840959389,0.09519627347384904,2.0
corn,-0.10462319767477901,0.018810957271159813,2.0
own,-0.10455499186134586,0.09622917045843245,26.0
##oda,-0.10435017417029707,0.01981720780679564,2.0
ground,-0.1042391329200307,0.007074321531461168,2.0
Card,-0.10421198466849402,0.050951974921343506,8.0
mad,-0.10410889326206473,0.0,1.0
##mize,-0.10408384195322337,0.09969918976352862,5.0
poorly,-0.10406568989477609,0.0,1.0
into,-0.10394554238579844,0.1428931620971131,23.0
addiction,-0.10370600029147088,0.08708286858458804,5.0
AC,-0.10369537843704968,0.0375351204456492,5.0
"""",-0.10368956517305228,0.09675850514146879,40.0
System,-0.10368292610008348,0.0,1.0
night,-0.10367920274141186,0.10133117443646958,11.0
##nia,-0.10363400652399406,0.0403371361204187,5.0
PC,-0.10361672696118669,0.08060359241251455,4.0
briefly,-0.103579022241237,0.0,1.0
creating,-0.10357290837033926,0.0,1.0
seal,-0.10347987604948322,0.0,1.0
##tate,-0.10345576864943946,0.0,1.0
according,-0.10335741901893396,0.0,1.0
Job,-0.10328043014478458,0.0,1.0
inhaled,-0.1032237785915593,0.0,1.0
soft,-0.10316458372494344,0.06066134886494689,4.0
##dder,-0.10314996150845024,0.0,1.0
##C,-0.10305823498331586,0.14080411303491092,24.0
teaching,-0.10289295700801979,0.273644996023853,19.0
For,-0.10288775074821875,0.13735146565599876,6.0
posed,-0.10284973778744162,0.0,1.0
handed,-0.10268948535947257,0.06624458421091348,3.0
contributing,-0.10267266563725598,0.01599486979706366,2.0
distress,-0.10258492964578998,0.10026923759951843,12.0
##etics,-0.10257551770463069,0.0,1.0
axis,-0.10254434945453705,0.0,1.0
appearing,-0.1024887172866829,0.02266951519547506,2.0
##dis,-0.10247986395108175,0.0,1.0
step,-0.1024415850362554,0.11090369460526855,15.0
beginning,-0.10230287200552861,0.06881745655159172,5.0
##tum,-0.10225460385807777,0.0,1.0
##bos,-0.10222457225846109,0.08436455899872948,2.0
emergency,-0.10221631340045192,0.18802405772743352,13.0
##ti,-0.10213362872973639,0.10508435941072686,20.0
##lop,-0.10204494224153292,0.0,1.0
##te,-0.102011778485562,0.1430983367522177,98.0
vision,-0.1019475885804191,0.0,1.0
##fusion,-0.10191394086943112,0.16253759173682347,9.0
closer,-0.10188683754471664,0.0,1.0
##ky,-0.10180727234673148,0.0,1.0
##cu,-0.1017730937488688,0.07635043342592887,11.0
5,-0.10170035581562492,0.2856936799149138,8.0
##hea,-0.10166412819156387,0.1338112660226164,5.0
##ci,-0.10155070707733017,0.10634776236870316,26.0
Skills,-0.10128813143684072,0.0,1.0
continued,-0.10128257555807683,0.049063925584758944,3.0
issues,-0.10123231631997777,0.1673921207934281,36.0
emotionally,-0.10122328513524682,0.0,1.0
some,-0.10120537344634575,0.15184385172722112,76.0
##BB,-0.10119291243214146,0.05305795775250117,2.0
offs,-0.10116035115417975,0.0,1.0
et,-0.10090369445056838,0.09998524815343308,13.0
Echo,-0.10088902112177411,0.0,1.0
##le,-0.10083514215478105,0.09811238169881024,17.0
unrelated,-0.1008118568794918,0.11107895502245638,2.0
##port,-0.10078295691025763,0.12480247495285912,26.0
speech,-0.10073688256238243,0.0,1.0
beyond,-0.10072819607104103,0.0774625765444311,7.0
##back,-0.10071940390246048,0.02733869233291153,3.0
##marks,-0.10070946332617531,0.0,1.0
delivery,-0.10070603297780274,0.17196721677039759,17.0
##UP,-0.10064653823303735,0.07008110284363404,9.0
##bid,-0.10058023264356579,0.07171903454822921,10.0
Planning,-0.10051037491058742,0.0,1.0
##iff,-0.10035286355707707,0.08349406738195565,7.0
largest,-0.10027991899333731,0.0,1.0
##ju,-0.10016362112631336,0.06432231425933743,5.0
children,-0.10008601253255268,0.19353828977168452,6.0
beds,-0.10005504944874988,0.0,1.0
##stand,-0.09998186574455314,0.069759570765689,3.0
risk,-0.09995161360758496,0.1421580812181472,42.0
oxide,-0.09993647146657264,0.0,1.0
elimination,-0.09993538866423553,0.0,1.0
##reased,-0.09991598836011233,0.0,1.0
##t,-0.0998206231564424,0.14849971164143386,144.0
##ilated,-0.0997425129600878,0.08010996493440203,2.0
perspective,-0.09974186050050125,0.0,1.0
but,-0.099732137637293,0.13504292757336778,126.0
notes,-0.0996391688807241,0.20517666061012482,3.0
##aneous,-0.0995699576648906,0.031094965735541137,2.0
severity,-0.09953105576339881,0.0979846826893368,3.0
##cut,-0.09950574464040927,0.0,1.0
',-0.0995011987724513,0.13334262442451955,159.0
numb,-0.09946821298390139,0.0,1.0
maybe,-0.09942139711277656,0.0,1.0
##istic,-0.09941566489486378,0.0,1.0
metabolic,-0.09940783465649422,0.03876386435473311,4.0
collaborative,-0.09938512034040381,0.0,1.0
verbal,-0.09936098997522198,0.08648077960960023,14.0
insertion,-0.09924982878427668,0.08371769071595835,22.0
formation,-0.09915579305767115,0.0,1.0
concrete,-0.09913383838636254,0.0,1.0
##ts,-0.09912883566132218,0.09455919607156144,17.0
##rac,-0.09908058295710949,0.1697555866127335,6.0
##quet,-0.09906504301102537,0.0,1.0
bored,-0.09902052704392167,0.0,1.0
alternative,-0.09900215691604126,0.0,1.0
rooms,-0.09891027392832322,0.07877873041340627,2.0
job,-0.09880660118947727,0.256977365220895,116.0
##L,-0.09879976558638823,0.1072419705037273,20.0
##work,-0.09876671667689801,0.019389297172844655,5.0
##ient,-0.09868113518610318,0.13680513651641307,46.0
##MS,-0.09865680199721377,0.10070493529871875,9.0
male,-0.09862795199396499,0.14450714493056718,13.0
##ity,-0.09858445311070181,0.11288081246441627,15.0
monitored,-0.09858083048012448,0.10178119121806836,5.0
##ss,-0.09856373024865249,0.07137090265128528,4.0
##esta,-0.09855244167412952,0.09584851827078981,6.0
Occasionally,-0.09853230051022792,0.0,1.0
came,-0.09848869742108168,0.12402971998792944,10.0
identifying,-0.09835057119885537,0.1559968426829399,7.0
Consul,-0.09832764527956361,0.0815057618657701,6.0
uneven,-0.09824680794053077,0.0,1.0
headache,-0.09814154888516288,0.24291806237586344,9.0
viral,-0.09812054903672376,0.09688915127203633,5.0
arrival,-0.09795392081208015,0.0,1.0
##GE,-0.09794831467777135,0.0,1.0
sounding,-0.09791866352286194,0.0,1.0
##itte,-0.09788011361927064,0.0,1.0
looking,-0.09787636229656708,0.13165061411688608,10.0
working,-0.09786888416950262,0.10325311873186056,16.0
request,-0.0978113922927885,0.27075695078987005,2.0
##ap,-0.09778085912300971,0.06753281216809601,2.0
controlling,-0.09777548726460596,0.0,1.0
##al,-0.09764911736195298,0.12321352909907862,45.0
resources,-0.09754823401043594,0.21667377659985684,22.0
##uro,-0.09754472816332738,0.09595550630801765,32.0
converted,-0.09747508443262656,0.050690545690356754,2.0
##biotics,-0.09735858121894102,0.08311682529813845,12.0
##dal,-0.09735708739807365,0.0,1.0
##icular,-0.09733306319801202,0.004878808792555957,2.0
both,-0.09724931420019636,0.10760002755477627,17.0
##chan,-0.09723609638835891,0.0,1.0
long,-0.09721731861012602,0.10355067118874402,5.0
gal,-0.09721695467609544,0.0,1.0
##uin,-0.097216352515622,0.009992128369845775,2.0
##hetic,-0.09718242859152863,0.09634604273512364,6.0
lip,-0.09714886240980043,0.08096864404164243,5.0
optimal,-0.09713105327519912,0.0,1.0
##bt,-0.09711239828310075,0.03737919056456202,2.0
centre,-0.09708843620307647,0.0,1.0
I,-0.09704671639913766,0.13463847211745542,259.0
injuries,-0.09694219736609289,0.12550224272209848,11.0
##ska,-0.09689266532089173,0.0,1.0
added,-0.09688515638957443,0.1351541164298684,4.0
awake,-0.09685059324506828,0.3558655728656953,2.0
inter,-0.09679176869509576,0.05038978439926308,2.0
attack,-0.09660689558206847,0.05098481332869684,2.0
surgeon,-0.09658662829101602,0.06886667148061756,2.0
person,-0.0965109441957431,0.07670481026696628,4.0
##etic,-0.09648831541807995,0.10656286053484051,8.0
agitated,-0.096364092652177,0.07188352724132001,9.0
##ifies,-0.09635717786785448,0.0,1.0
##gill,-0.09629413000935572,0.0,1.0
pass,-0.09628894876036445,0.0603228613210513,10.0
Essential,-0.09623283612595185,0.037216136837628755,2.0
gain,-0.09621946144027545,0.10700466309244433,7.0
##AT,-0.0961253604776016,0.0,1.0
illness,-0.09602643719520164,0.07877100824344285,9.0
##itis,-0.09600989954394856,0.252915041443546,8.0
##king,-0.0959641537845499,0.0,1.0
honoring,-0.09581964102306367,0.0,1.0
early,-0.0957349265804235,0.10319056923310496,26.0
dealing,-0.09564561324101965,0.07539592524339139,7.0
Rapid,-0.09556862569910315,0.10709755617110478,2.0
##ically,-0.09553694554243537,0.023802899251293586,2.0
##erve,-0.09542589564882431,0.18583394420680804,6.0
toxic,-0.09526228510808205,0.1050679731330317,5.0
scan,-0.09515594908637355,0.1466865085035604,19.0
##pical,-0.09513964878303975,0.08439532506200782,14.0
##hium,-0.09513931255684682,0.0,1.0
cover,-0.09511587620888406,0.021770295151517315,2.0
CA,-0.09504159253819168,0.07981318091462987,6.0
extra,-0.09501784662396272,0.1395477014832528,7.0
##dic,-0.09494567812074765,0.06272857936409701,2.0
quicker,-0.0949382882209311,0.0,1.0
##HC,-0.09487724270941353,0.04707606143021225,2.0
##top,-0.09486100363656735,0.0,1.0
frequent,-0.09478069095204901,0.0,1.0
flushed,-0.09471389221369941,0.0,1.0
MD,-0.09468348747708372,0.10898551058591598,10.0
being,-0.09468252628049427,0.1264115730047575,23.0
good,-0.09444411934102029,0.1807819970782165,280.0
requiring,-0.09440444680346141,0.11482946731362637,19.0
ideal,-0.09424919352923053,0.05640542060946788,2.0
on,-0.0942274455046575,0.12710795985820456,311.0
containing,-0.09421773351231788,0.0,1.0
body,-0.09416340510894779,0.15645342530184536,9.0
Work,-0.09410122417977636,0.23019074320771188,13.0
##reate,-0.09408086047744214,0.0,1.0
yo,-0.09397176556527814,0.1979192432165152,22.0
##igi,-0.09386080414208038,0.0,1.0
major,-0.09383548714220184,0.07263720394548437,6.0
##pate,-0.09382480023291906,0.1847974337347362,12.0
##ceptive,-0.09369406928021823,0.0,1.0
hands,-0.09368563728230589,0.0,1.0
loop,-0.09366465003284492,0.07740371337288898,5.0
##tern,-0.09365395276806403,0.0,1.0
##o,-0.09356449775667156,0.13204450467529294,28.0
CH,-0.09351959922932482,0.06585871419882465,11.0
withdrawal,-0.09349196762523611,0.10229127820898741,11.0
has,-0.0934036953578087,0.12144935853939863,27.0
cautious,-0.09336982898973548,0.0,1.0
aside,-0.0932887092605795,0.02380422891033855,2.0
moved,-0.09322119956098675,0.0590690588810102,2.0
disposed,-0.09314234820262511,0.0,1.0
##BM,-0.09311362382353862,0.04015253661569059,2.0
driving,-0.0930706689712021,0.0,1.0
incoming,-0.09298080691077076,0.0,1.0
you,-0.09289313421984491,0.12920211904316956,77.0
measure,-0.09284681548418902,0.07766331764193808,2.0
not,-0.09281348127283734,0.10515906151399973,114.0
wonderful,-0.09280170773784406,0.0,1.0
##ux,-0.09277939602120877,0.0,1.0
Arabic,-0.0927752759428343,0.007390023977597783,2.0
##cot,-0.09273268481348006,0.0,1.0
##ries,-0.0927289491858943,0.07247842283317416,2.0
##ria,-0.09270638864205884,0.13832279847652765,112.0
Se,-0.09268925834789528,0.10117486584957894,10.0
##ille,-0.09268561507514993,0.0,1.0
20,-0.09263326581332346,0.008280718929712057,2.0
diabetes,-0.09263287720605987,0.0,1.0
Q,-0.09249222888354697,0.0,1.0
pickup,-0.09244462603592876,0.03212199372131922,2.0
##cision,-0.09243468300831227,0.06921353051667296,6.0
difficulty,-0.09242182891154817,0.1096918143815966,7.0
manners,-0.0923593900094,0.0,1.0
##lemma,-0.09235074615913193,0.0,1.0
##N,-0.0923331857267543,0.09522369886720203,14.0
High,-0.09231150503398769,0.09745236428906238,4.0
times,-0.09221877053388398,0.06081084035765299,14.0
time,-0.09221378853700576,0.1530368105214272,93.0
supervised,-0.09218977681535355,0.0,1.0
##eb,-0.09217359547829043,0.0729550592462782,10.0
restraint,-0.09216625635555276,0.0,1.0
take,-0.0921591378455192,0.0578894660426619,11.0
earlier,-0.09215161307785927,0.15838297381205282,5.0
##cell,-0.09213497054198036,0.01120692721767707,2.0
tip,-0.09202256552948374,0.09631720689303211,2.0
Ben,-0.0919850039071808,0.0,1.0
