,mean,std,count
tips,-0.12522869871261666,0.06837133729343096,9.0
##vir,-0.12518218097202624,0.0,1.0
stable,-0.1251821288783545,0.11948044851295811,16.0
guidelines,-0.12517057621176617,0.08972247683074315,6.0
##cter,-0.12511868016923142,0.0,1.0
events,-0.1250943815452777,0.05819810956626484,2.0
Simple,-0.12505449904374902,0.184546332692374,3.0
enclosed,-0.12498872825795188,0.0,1.0
dig,-0.12487871233388657,0.1051112779194174,2.0
histories,-0.12481500426959222,0.0429822437625258,4.0
##rot,-0.12475335399529813,0.07392389145377291,3.0
Always,-0.12474647269925403,0.20198907135673558,3.0
implement,-0.12471474726127792,0.07086029719729868,2.0
management,-0.12453259762347882,0.1879987688246434,305.0
##pping,-0.12437450130525227,0.0,1.0
##logy,-0.12434816998352932,0.08052156121407769,11.0
childhood,-0.12430931545893431,0.0,1.0
Minor,-0.12426643002794939,0.10840087375792645,3.0
engaged,-0.12415767553693052,0.0,1.0
fluids,-0.12410045765022128,0.05608944216885004,11.0
inflammation,-0.1240485610540436,0.0,1.0
##bed,-0.1239400920961176,0.03448024818910162,3.0
application,-0.12384346095996078,0.35859773291016106,7.0
grade,-0.12380684398000964,0.10958042008207915,2.0
##ma,-0.12380407204960836,0.10383622946928821,30.0
implications,-0.12379428492002813,0.0,1.0
oxygen,-0.12377328796955644,0.061712285772992495,6.0
##dation,-0.12374543600514858,0.15407144563178615,98.0
color,-0.12370918773699638,0.021605345604174632,2.0
acquired,-0.12352642624977961,0.023190724109903343,3.0
that,-0.12332931600428026,0.0803831371250699,176.0
amounts,-0.12332116539049266,0.0,1.0
##static,-0.12320720360542842,0.014820867885154536,3.0
stayed,-0.12316145544253057,0.0,1.0
involved,-0.12309773402115858,0.1711883366784252,16.0
anti,-0.12301154348844406,0.0823197805209783,36.0
##BB,-0.12298471253435593,0.014082334578358044,2.0
sign,-0.12283776576284014,0.09825467036305034,4.0
MW,-0.12267832385541294,0.0,1.0
##fusion,-0.12260438959499223,0.09973728503987889,9.0
hadn,-0.12238458251526414,0.08968866088272902,2.0
18,-0.12235949333809759,0.14423957274364105,4.0
spent,-0.12235325644273404,0.020431226787498032,3.0
##cin,-0.12225437565108448,0.05131148280784141,2.0
examining,-0.1222020724340542,0.07363737915327372,2.0
HD,-0.12192358402920732,0.06984672007318413,3.0
result,-0.12181808319796085,0.19097500159612554,12.0
##les,-0.12179775414300503,0.006952286852230226,2.0
disciplinary,-0.12173397246354521,0.0,1.0
heard,-0.12170374216875497,0.0060694070306568934,3.0
detailed,-0.12165907459164393,0.09449329565810978,12.0
##esis,-0.12161454034482751,0.15075398431475107,7.0
flank,-0.12150849811013363,0.11600685139050994,6.0
SC,-0.12140662010780891,0.0,1.0
pending,-0.12135473731927976,0.04409418176432276,2.0
s,-0.12135433095325483,0.08581945235016913,220.0
##oral,-0.12129208805833128,0.011936753999374938,2.0
##tics,-0.12126550836243316,0.0,1.0
stone,-0.12116889420358264,0.025436550077089556,3.0
##rom,-0.120949948167672,0.05503468992481442,7.0
##pol,-0.12089850458178833,0.0,1.0
after,-0.1208978171397555,0.10166982883960202,39.0
repeat,-0.12087029204647323,0.0349132976761215,5.0
morning,-0.12080798588599254,0.007675483227104533,2.0
had,-0.12079836765705164,0.08649198604448144,155.0
Male,-0.12074153672036783,0.0,1.0
further,-0.12058835006305905,0.08940900446585791,26.0
shaking,-0.1205323908729928,0.0,1.0
reassure,-0.1204896334175405,0.26693758941196727,3.0
moderate,-0.12041397396263565,0.001618435241420052,2.0
bilateral,-0.12036717931453297,0.0,1.0
Directed,-0.12021324364671121,0.0,1.0
shoulder,-0.12018897273207456,0.11478219155987876,7.0
undertook,-0.1201183374616823,0.0029834079859658996,2.0
inputs,-0.1200838491725696,0.0,1.0
peripheral,-0.12003018439510799,0.0,1.0
placing,-0.11988630325015504,0.0,1.0
##rino,-0.11985163895541813,0.0,1.0
extended,-0.11979508031427144,0.0,1.0
parameters,-0.11979071197869748,0.0,1.0
##way,-0.11962479816109997,0.11619793966002424,76.0
comprehensive,-0.11961574242973212,0.08414954781178641,14.0
##tamine,-0.1195402425398307,0.07254676387973774,4.0
challenging,-0.11948521795667492,0.19202636165147052,14.0
Tour,-0.1194503760052554,0.0,1.0
View,-0.1194402937086097,0.0,1.0
##CU,-0.1193836453886589,0.09626668048820315,15.0
location,-0.11937498890273857,0.12105324701995626,5.0
##ly,-0.11933863719420325,0.17039106622063324,133.0
mechanical,-0.11930363956893672,0.004562756241601143,2.0
##ou,-0.11920618493615232,0.03516555333820753,5.0
recommendations,-0.11915544209122923,0.0,1.0
skull,-0.11905876166470396,0.0,1.0
was,-0.11894395570149909,0.1014390971844892,468.0
##th,-0.1189261335557077,0.11738383018377616,39.0
functioning,-0.11887668089925636,0.04618252554746473,6.0
aided,-0.11864807942716009,0.0,1.0
toxicity,-0.11860920987802245,0.10264415915652561,5.0
upper,-0.11857028725092185,0.041207707662634326,5.0
check,-0.11849415183737602,0.05750923998594834,10.0
complaint,-0.11844230392157451,0.01588449810988257,5.0
normal,-0.11841604072095402,0.0776746800645625,4.0
Al,-0.11838077066438621,0.0,1.0
##iology,-0.11827657509795257,0.11070946597947796,18.0
panic,-0.11827497074198125,0.0,1.0
##aw,-0.1182569969228342,0.0,1.0
##hr,-0.11818055044766847,0.07123809927969711,2.0
##ici,-0.11811333848525482,0.13568348997728258,7.0
positioning,-0.1180792039128059,0.11984487141744815,13.0
vehicle,-0.11792464613331485,0.0,1.0
##ous,-0.11787515966537052,0.15962072630045943,7.0
medical,-0.11776849428488802,0.07571365609238292,45.0
##phine,-0.11776024851390829,0.0,1.0
helped,-0.11772420006195049,0.12323104464360557,13.0
stepped,-0.11771078437212129,0.09781175277335388,2.0
given,-0.11769056179460691,0.09919353940538138,45.0
##ac,-0.11768703075077809,0.03081241959062564,6.0
et,-0.11765669422704914,0.048366351133133284,13.0
ing,-0.11758687615007968,0.06494979070643625,10.0
crisis,-0.11755591305616821,0.0,1.0
##pal,-0.11748433235111577,0.050120309482871606,3.0
providing,-0.117470562230319,0.08033594420969199,6.0
##ome,-0.11745053642224679,0.04151680152995776,3.0
bladder,-0.11744233234002523,0.034560769607484776,3.0
consistent,-0.11722179777245617,0.021073101413389125,4.0
dose,-0.11720942664972143,0.0438619026836133,11.0
incoming,-0.1170950165367773,0.0,1.0
based,-0.11702198955148854,0.0867307809251357,29.0
##s,-0.11694856945175487,0.11227414491856091,263.0
##nu,-0.11694272072263925,0.05689520682520615,2.0
re,-0.1168687793827978,0.07671015523858213,193.0
documenting,-0.11686648000598619,0.0,1.0
farmer,-0.11679013542323519,0.0,1.0
ground,-0.11669956281211073,0.03025843334995197,2.0
CB,-0.11666093895677165,0.0,1.0
##ers,-0.11665565708040763,0.1495058984912307,10.0
##tral,-0.11664295201220694,0.0,1.0
complaints,-0.11657521337873508,0.18747852998568038,11.0
contributed,-0.11630639307027581,0.0,1.0
##lded,-0.11628248811413601,0.0,1.0
##ag,-0.11627102385823247,0.07226861044650597,24.0
Cut,-0.11622717409824444,0.0,1.0
##aph,-0.11611128557531605,0.11181025746149371,7.0
allows,-0.11609748173309668,0.0,1.0
narrowing,-0.11601378656877788,0.0,1.0
##ies,-0.11593921858016125,0.07930308638145137,6.0
##iol,-0.11590510385376676,0.06355184615485249,7.0
functional,-0.11583795048932843,0.010303442493065574,3.0
increasingly,-0.11578012772892364,0.0,1.0
fatigue,-0.11558962473913335,0.03664978353273654,3.0
refer,-0.11556387304637304,0.08392096088246567,22.0
Eye,-0.1155559486947474,0.0,1.0
practices,-0.11553248243927779,0.07457310702131865,2.0
##pp,-0.11549109532235922,0.08839992343311913,112.0
interact,-0.11547174524564117,0.0,1.0
accompanied,-0.11546573251397291,0.012174501011264799,2.0
girl,-0.11546497481495968,0.0,1.0
clerk,-0.11544965146491759,0.10384466202872593,3.0
##lea,-0.11542651906169028,0.0,1.0
administration,-0.11541680599709794,0.010553218338432925,5.0
##ather,-0.11517907941602881,0.07641282716711678,4.0
units,-0.1151030874658735,0.0050726980729303775,2.0
maneuvers,-0.11509945121441764,0.14410060255178733,2.0
delivery,-0.11509608646936431,0.17245275779482283,17.0
teeth,-0.11509113010862185,0.0,1.0
on,-0.11508774763366864,0.08875507591079936,311.0
score,-0.11497615754480726,0.06960904936538286,6.0
arranged,-0.1149376518623256,0.11124279627200634,29.0
possibly,-0.1149077767940471,0.023002688752031458,2.0
##ctive,-0.11483109130623732,0.011040209328823922,2.0
holding,-0.11472975655332805,0.058772060496788354,2.0
reasonably,-0.11472769962387822,0.0,1.0
flag,-0.11472039130004943,0.06982913398689203,2.0
##CS,-0.1146812470974431,0.016879862919668837,2.0
systems,-0.11463577239817639,0.13627158817178592,5.0
roughly,-0.11454337138882768,0.0,1.0
nose,-0.11453283048508912,0.10164517218855738,2.0
##current,-0.11425487231108417,0.05715282610425927,6.0
dos,-0.11418007052372522,0.05726997914713795,14.0
education,-0.11412167596145573,0.10904304197893204,4.0
aerial,-0.1141212630268193,0.0,1.0
significant,-0.11411622149932658,0.07629941174023352,14.0
handling,-0.11409654118430171,0.011891558095585696,2.0
their,-0.11408003514636032,0.12157243901239838,159.0
##yclic,-0.11405926173694261,0.04973460535546637,2.0
therapy,-0.11396274013292398,0.05053803759191823,8.0
##sed,-0.11383586862756388,0.1998000841731898,7.0
Visual,-0.1138262258869883,0.0,1.0
##pped,-0.11372454874959845,0.020556262635346066,2.0
##lu,-0.11360883540652031,0.016486663882720805,2.0
gotten,-0.11356724218450222,0.0,1.0
Staff,-0.11354133669776732,0.0,1.0
##mm,-0.11342584641501512,0.0639864520715468,14.0
rush,-0.11335908377247228,0.0,1.0
lab,-0.11306846731432092,0.014802946616961583,7.0
suspect,-0.11305132584366896,0.0,1.0
w,-0.11301389725625818,0.12636460446921874,36.0
affecting,-0.1130074226773714,0.0,1.0
pod,-0.11286422153367669,0.0,1.0
incorporating,-0.11284580252391874,0.09884354130738433,3.0
ve,-0.11280537322853783,0.06663147526146544,15.0
closing,-0.11278724548220756,0.03499074248085502,4.0
PT,-0.11273518631283683,0.02282445317187381,2.0
##ln,-0.11273034099698316,0.0,1.0
crowded,-0.112721528990416,0.0,1.0
cause,-0.11256602356194126,0.13179050628469985,7.0
sudden,-0.1125118152284961,0.05709469141121143,2.0
##sin,-0.11241796041226004,0.017158529191763836,3.0
tract,-0.11241190071035044,0.0,1.0
seeing,-0.11235637071431254,0.06476752985524828,8.0
suspicious,-0.11233557793979425,0.02121153339742947,2.0
##rine,-0.11233322397668577,0.028049075698452285,4.0
consultant,-0.11229311510194655,0.10568391380329864,17.0
Head,-0.11209460444432287,0.0,1.0
##rrel,-0.11192054855190676,0.0,1.0
##wes,-0.11189600783258064,0.0,1.0
##ato,-0.1118781360529465,0.13071739024332843,16.0
experienced,-0.11183075650457157,0.006218120281326012,2.0
male,-0.11181435345737148,0.0604977646647097,13.0
add,-0.11178531059089096,0.07858855968766812,10.0
##uli,-0.11167146731446191,0.0687505717645477,5.0
##took,-0.11163751594714981,0.0,1.0
##I,-0.11136900120860171,0.12512694228062995,56.0
fairly,-0.11135670878911767,0.025205286121941915,3.0
##cel,-0.11130887856190023,0.0,1.0
##PD,-0.11122046133133925,0.10205312362853376,14.0
uses,-0.1110918186450121,0.06724998983545276,3.0
Em,-0.11086622544042828,0.0,1.0
breath,-0.11064172501325757,0.08344983374523696,3.0
used,-0.1106248649195588,0.07984173848648768,26.0
chronic,-0.11054450234031886,0.11956428178504244,11.0
independent,-0.1104896346788906,0.33102239677608913,30.0
heart,-0.11047568503912614,0.04555252709181638,9.0
deficit,-0.11035390654940351,0.0,1.0
ran,-0.11035099755533459,0.17631602435553045,4.0
er,-0.11025999136222463,0.18164932932726185,3.0
notes,-0.11023600804832784,0.17196487802880697,3.0
##etal,-0.11019147208588304,0.03647607974402348,2.0
passing,-0.10996577100457218,0.03273726288827407,2.0
tennis,-0.10994240780140678,0.0,1.0
thoughtful,-0.10988367906633396,0.0,1.0
##J,-0.10983616453963836,0.1001303851366165,5.0
seconds,-0.10979240078896699,0.0,1.0
##bos,-0.10975480496040715,0.042800851455541467,2.0
##anti,-0.10973234839715823,0.021516537119600332,2.0
finding,-0.10961990097260982,0.0660594248319007,6.0
machine,-0.1095713478467455,0.023588828467825715,2.0
##any,-0.10938819542134912,0.10707368319790357,5.0
##blast,-0.10932227716866667,0.0,1.0
farming,-0.10931825403161466,0.0,1.0
requesting,-0.10929736940264381,0.0,1.0
##tens,-0.10924848631630009,0.029022254008369983,6.0
##sse,-0.10920645043998176,0.03798818612401107,7.0
death,-0.10920366117290939,0.0,1.0
r,-0.10918733716196691,0.1596943933329127,32.0
##bid,-0.10918325606527275,0.08805230164584349,10.0
reassuring,-0.10916959910785044,0.1030213602369702,4.0
old,-0.10909769759265249,0.0879439696272259,33.0
##nta,-0.10909416047056295,0.0790428133410859,5.0
episode,-0.10902774597140125,0.0,1.0
identify,-0.10902612168891933,0.10344899463062747,13.0
PM,-0.10896494024569836,0.06139693255912756,2.0
##plication,-0.10889579353204881,0.04435431155380299,2.0
##hibit,-0.1088276450611051,0.0,1.0
card,-0.10881495249135907,0.0684736117093069,34.0
allowed,-0.10867348443383025,0.04456855816679608,5.0
ET,-0.10865087644569095,0.13832296624592413,19.0
large,-0.10860248170166803,0.048292656088784955,8.0
alcohol,-0.10848850327695825,0.0,1.0
transferred,-0.10848654433031284,0.0,1.0
##par,-0.10841811423360281,0.013746955178202819,2.0
awareness,-0.10840282700149309,0.10020307515604461,5.0
mouth,-0.108251112113815,0.02854003758001017,2.0
lost,-0.10821294155376787,0.04519780932012477,2.0
across,-0.10819228000858729,0.0,1.0
##TP,-0.10819069282476501,0.0,1.0
diver,-0.10814339403620092,0.02057402474645687,3.0
visual,-0.10813887576128385,0.07008668933858975,6.0
sub,-0.10812010045751164,0.11433322908169859,10.0
##ble,-0.10810603502002314,0.16629312203229482,40.0
##ive,-0.10803233914328822,0.11063050061679384,28.0
ed,-0.10799134811164494,0.06868808723414475,10.0
##ple,-0.10769252995521175,0.03656587931240756,4.0
continued,-0.10768162184495399,0.0738944514803128,3.0
risks,-0.10766487264458471,0.12732789435590577,5.0
##per,-0.10765945921104542,0.12506095615668045,6.0
failure,-0.10763996381577194,0.33978063297244604,7.0
facility,-0.10759223145395122,0.0,1.0
consent,-0.10753242745218161,0.07870241270871395,13.0
##NG,-0.10739524165305761,0.0,1.0
##oda,-0.10737034953632608,0.017025540299339254,2.0
requirements,-0.10736901429462498,0.0,1.0
went,-0.10732531734074596,0.09843692305816458,11.0
##bo,-0.10718496590016639,0.1007422326438686,2.0
buy,-0.10712746475118204,0.0,1.0
##ested,-0.10706306493684724,0.08043412123131707,4.0
throughout,-0.10691963931468014,0.05655161520821187,10.0
##lding,-0.10687480669096797,0.08226734172344914,5.0
##ert,-0.10679006737642831,0.05281641796180504,3.0
homeless,-0.10671352200013802,0.0,1.0
##io,-0.10670599312003873,0.07606376009418653,25.0
##flow,-0.10666820187384879,0.01385946178154087,2.0
section,-0.10666711829348824,0.050198205595473826,2.0
ta,-0.10661141064176503,0.14506013515342392,14.0
fi,-0.10657108494376333,0.0882373285052548,6.0
##IA,-0.10650277276770326,0.18383560467498153,5.0
acceptable,-0.10648645344237612,0.06300139203264113,2.0
St,-0.10645864708757209,0.11070660099812119,10.0
ma,-0.10643160268751506,0.038905001872854734,7.0
##ging,-0.10603255743071667,0.08905175506417747,15.0
##her,-0.10597000443294742,0.0,1.0
infectious,-0.1059378573167351,0.02873645788823178,2.0
entire,-0.10592457028887708,0.05185191025428486,9.0
students,-0.10587298439956834,0.03029086694175669,3.0
IP,-0.10585727175006308,0.18186965164706984,3.0
Given,-0.1056262573282865,0.031239849515365528,2.0
harm,-0.10561362118837417,0.14215344447482672,4.0
##pted,-0.10560557390232561,0.14681657640411405,3.0
metabolic,-0.10546337223556787,0.14075991507630703,4.0
mine,-0.10539735214110992,0.0,1.0
supervision,-0.10531613337783088,0.15791226327886576,19.0
data,-0.10524863257410905,0.06805789004555632,4.0
Could,-0.1052399358538509,0.25548687299204664,3.0
garbage,-0.10519352688990721,0.0,1.0
##llin,-0.10513948399500234,0.0,1.0
##encies,-0.10509031470029427,0.02071195277232081,2.0
reduce,-0.10508799917532614,0.05919177464997463,5.0
abstract,-0.10492617210505016,0.0,1.0
##ille,-0.10492183351480366,0.0,1.0
smaller,-0.10491902471713342,0.0,1.0
##ib,-0.10486638023466915,0.07173815655149551,4.0
oral,-0.10476533014145825,0.019471283251778472,4.0
note,-0.10469707678125828,0.07649194195216916,8.0
were,-0.10464176194506977,0.08283344240502889,71.0
must,-0.104595857209661,0.07314941512139939,2.0
##ion,-0.10446718084457614,0.0876377420837063,34.0
ad,-0.10433906145986734,0.03656279091711159,12.0
ne,-0.10431715977226118,0.05355825722805282,37.0
update,-0.10430009137694446,0.03562027302354385,2.0
nausea,-0.10429895139018565,0.1070142978267944,4.0
them,-0.10424515450960016,0.11101377018954725,100.0
##ema,-0.10411932390030965,0.05365786952583877,6.0
Small,-0.10405498711729683,0.0,1.0
##ester,-0.10404818901337629,0.07938900580323088,8.0
blue,-0.10403606745848926,0.09160648112643219,2.0
##K,-0.10403277854477695,0.099741754189614,12.0
##nts,-0.10396963372766109,0.0,1.0
RA,-0.10392198486830521,0.06542308198902455,7.0
while,-0.10387398649273659,0.0711104003037584,34.0
pp,-0.103703981559829,0.0,1.0
affected,-0.10336908026434569,0.0,1.0
stellar,-0.10335241894182369,0.0,1.0
interrupted,-0.10331856621368762,0.0703168446815345,2.0
new,-0.1032384858164996,0.14736223862684414,25.0
May,-0.10321305294344017,0.0,1.0
enhanced,-0.10321301110473631,0.03147442120727599,2.0
arrangements,-0.10321238656757316,0.0,1.0
wire,-0.10311922782776811,0.07000132583616019,6.0
##tches,-0.10309355148626163,0.0,1.0
enhance,-0.10308956635627654,0.0,1.0
##ups,-0.10307328752054383,0.0,1.0
ambulance,-0.1030688697241522,0.0,1.0
summary,-0.103042098571304,0.11839970761132568,5.0
open,-0.10303073421464104,0.11270446572370088,6.0
es,-0.1029180684944189,0.03799342705680583,5.0
##nal,-0.10284892556676616,0.0618939289716254,26.0
##cise,-0.1028221087888232,0.15172558637182276,11.0
dedication,-0.10274188594396155,0.0,1.0
several,-0.102530083386322,0.0664610551047736,10.0
observation,-0.10251697442373103,0.15883309756208663,8.0
Arms,-0.10241848378923062,0.0,1.0
neck,-0.10240955848721667,0.06554929157114324,4.0
##gal,-0.1022345961549504,0.0,1.0
investigating,-0.1021586410698299,0.041337938734908534,2.0
ass,-0.10214057510008247,0.0,1.0
##pot,-0.10211622121652014,0.059205837448974015,12.0
##ban,-0.10199229622005794,0.0,1.0
co,-0.10198679375306072,0.059631110007582366,35.0
enlarged,-0.10191517849154155,0.0,1.0
##sar,-0.10187587948558073,0.0,1.0
Bed,-0.10187504952924797,0.0,1.0
trapped,-0.10187138446867398,0.0,1.0
approximately,-0.10186426877071011,0.0,1.0
additional,-0.10182002381256654,0.024183073185645415,4.0
##aring,-0.10159370355537804,0.0,1.0
sexually,-0.10158166603184697,0.0,1.0
uneven,-0.10150264395920539,0.0,1.0
##biotics,-0.10139943035694339,0.10855161389718773,12.0
setting,-0.10138003697265999,0.09326249131001724,19.0
processes,-0.10136949709544428,0.007356981476775645,2.0
accurate,-0.1013106969722536,0.21906735590463144,14.0
wondered,-0.10125746379407305,0.0,1.0
##lar,-0.1012303488430652,0.08253795912569162,9.0
also,-0.10116223099632814,0.08132516397845439,42.0
##tom,-0.10115360496626302,0.07096955932217983,6.0
##ida,-0.10099867980673638,0.004078151903096697,2.0
use,-0.1009217334837665,0.11651730033209956,72.0
paralyzed,-0.10078705804528833,0.0,1.0
plus,-0.10077527118414135,0.043057263090590665,2.0
##cap,-0.10076020090152027,0.007489514873499685,2.0
Det,-0.10072322978185451,0.1024316492138584,6.0
discharge,-0.10071269732534188,0.167676828708541,50.0
##mes,-0.10062541656481794,0.0,1.0
year,-0.10057137517674596,0.07596670178713358,27.0
prevent,-0.10056128255373058,0.012172031841853021,3.0
compartment,-0.1005366553292939,0.0,1.0
secret,-0.10048171976822744,0.0,1.0
##B,-0.10046002432204347,0.10353057988999115,35.0
##oid,-0.1004041199029205,0.0,1.0
##lining,-0.10035062318219386,0.0,1.0
pre,-0.1003506070207137,0.07659732447888401,35.0
around,-0.1003452058854374,0.15025782870560134,44.0
assuming,-0.10023531197569571,0.0,1.0
Blu,-0.10022037864706107,0.0764653865713256,2.0
impressive,-0.1002039918957077,0.02784504680347353,2.0
comment,-0.10005644492087752,0.0,1.0
##ark,-0.10003420852453909,0.006943599971877448,2.0
probe,-0.10001208597186959,0.04032256038235457,5.0
insertion,-0.09999082277567001,0.1135163273483204,22.0
##ril,-0.09999012005943742,0.07064903840030089,9.0
She,-0.09998519103494241,0.0,1.0
##tte,-0.09998387281827241,0.0,1.0
##do,-0.09988218868081412,0.07645224463119843,11.0
completion,-0.0998669977311237,0.026594109170874125,2.0
gas,-0.09979388936642003,0.06690235240979246,6.0
developed,-0.09952874144870595,0.1265623242790036,9.0
please,-0.09947081291921668,0.0,1.0
##icit,-0.0994322266697113,0.0860114931726849,8.0
techniques,-0.09941860662578214,0.10945077817099266,8.0
##phone,-0.09932664829775262,0.0,1.0
kg,-0.09931616236097304,0.0,1.0
wary,-0.0992856772737901,0.0,1.0
##sol,-0.09924500006340731,0.0003710902276235009,2.0
she,-0.09913724954028173,0.03175051479240511,3.0
sat,-0.09913598723655584,0.02393229564581844,2.0
br,-0.0991318172846045,0.039691250574290474,2.0
bothered,-0.09896769769793255,0.0,1.0
external,-0.09896492429712056,0.05960412735179339,3.0
source,-0.09879567407799139,0.07767412402529092,5.0
Saudi,-0.09868421648217135,0.0,1.0
##tions,-0.09867797850674354,0.1164062588985225,6.0
##rol,-0.09864302416856094,0.07176750130152186,8.0
der,-0.09855691979398634,0.07039629115905877,3.0
locate,-0.09855225524418573,0.0,1.0
Images,-0.09848176153589216,0.0,1.0
typed,-0.09838815271351982,0.0,1.0
##OM,-0.09838619366942848,0.08226791990705686,6.0
victim,-0.09836573940530145,0.058935458318562325,2.0
shoot,-0.09826886543226532,0.020762491876015664,2.0
##dating,-0.09821753510287011,0.02713740553948655,3.0
include,-0.09819498189669616,0.0596583928609101,3.0
##be,-0.09807130780998688,0.004250846470332803,2.0
##hil,-0.09806144990594197,0.0,1.0
changes,-0.09805255862883913,0.07688949281689099,11.0
##ht,-0.09803968169588567,0.02114275209253165,2.0
au,-0.09803349148216611,0.0,1.0
##end,-0.09791050269309731,0.14533323583381327,6.0
Female,-0.0978393930812156,0.0,1.0
##SR,-0.09780551063719485,0.0,1.0
diagnosed,-0.09779963234520672,0.3293699238761255,9.0
grabbed,-0.09778711443497337,0.0,1.0
##up,-0.09776083673500177,0.11903206839668701,37.0
concussion,-0.09775348850101967,0.030090436969298563,2.0
##tor,-0.09758489410863479,0.2090007716542262,5.0
f,-0.09753649836641487,0.09045907412181783,33.0
soaking,-0.09750117246219184,0.0,1.0
##bil,-0.09747231042388287,0.11105216380325746,4.0
local,-0.09743111831997828,0.07943998011656579,10.0
measurement,-0.09740765161025267,0.0,1.0
##ked,-0.09718833190223232,0.06523237946368123,2.0
orthodox,-0.09714293766560718,0.0,1.0
quiet,-0.09713516909975814,0.00858185138589778,2.0
level,-0.0970806383734227,0.1765779485601658,50.0
thankful,-0.0970660426798005,0.0,1.0
##hing,-0.09705344137831928,0.0,1.0
Laura,-0.09699026501966593,0.0,1.0
interface,-0.09695172055340565,0.0,1.0
street,-0.09691260082152653,0.01672785679761591,2.0
##8,-0.09689685364852009,0.0,1.0
opinion,-0.09683338114768396,0.0,1.0
presents,-0.096833153280575,0.19173076328052288,6.0
##monia,-0.09663450130929056,0.0,1.0
bones,-0.09653937271320373,0.0,1.0
corner,-0.09653462125575814,0.0,1.0
led,-0.09649027234071213,0.04185675995435637,4.0
protecting,-0.09648377747605152,0.0,1.0
##den,-0.09639492130213656,0.0,1.0
thanks,-0.0963437115910403,0.0,1.0
##load,-0.09621620570103671,0.04758857580619229,3.0
both,-0.09618954448749373,0.08780178609863418,17.0
conversations,-0.09618530050813061,0.042523729398182296,2.0
##nos,-0.09608321640540965,0.03445987886581805,2.0
fever,-0.09601987641655664,0.24650426557041732,15.0
##fari,-0.09593445155761283,0.0,1.0
IN,-0.09591847883757171,0.14686092969333034,3.0
input,-0.09590410588726285,0.06963443204483365,7.0
##nia,-0.09587633452957803,0.08639434872783662,5.0
surgeon,-0.09585531180880669,0.01817206167234397,2.0
##ment,-0.09579966397645685,0.0873571859405574,20.0
birth,-0.09576942172945588,0.13353869857010756,2.0
bed,-0.09574478875997829,0.10139781068649283,6.0
routine,-0.09570445891972144,0.0,1.0
creating,-0.09569400370754083,0.0,1.0
transfer,-0.09544351244924082,0.05054355868120037,9.0
##tip,-0.09538593176467423,0.0,1.0
##ka,-0.09533207232075694,0.044699010225013935,2.0
applies,-0.09529392182493471,0.0,1.0
##G,-0.0952410946846284,0.0874964450489226,24.0
##lta,-0.0952114790809477,0.0,1.0
head,-0.09520926479110531,0.11711706691206762,26.0
##st,-0.09520040118474213,0.08596067969729064,7.0
##con,-0.09516376314054295,0.07154549593259,4.0
painting,-0.09507664267621474,0.0,1.0
##xi,-0.09498034447302374,0.07401007919068851,24.0
weakness,-0.09493548358450804,0.043796933610275215,3.0
accepted,-0.09478804932051553,0.049825788855161264,2.0
##ve,-0.09477803804049414,0.01651477796190155,5.0
systemic,-0.09474706042633649,0.0,1.0
plane,-0.09474655588012566,0.0,1.0
##ories,-0.09463494265970365,0.0,1.0
pan,-0.09461589111161796,0.039178753614350775,7.0
##ges,-0.09456579138977474,0.06809436889316783,15.0
ambiguous,-0.09442883838041516,0.03525962926628167,2.0
area,-0.09442804038880354,0.1510585594288526,20.0
involve,-0.09442437362478018,0.06192655038184708,2.0
path,-0.0943709562016534,0.10846308407744092,11.0
digit,-0.09433903449127393,0.008940914159002757,2.0
question,-0.09430875152544883,0.06372217754158728,2.0
##edia,-0.09428858129901549,0.0,1.0
older,-0.09428374000452562,0.10318054918134,5.0
decreasing,-0.09427470522594392,0.0,1.0
##fe,-0.09420034349883488,0.0,1.0
##the,-0.0941551860354611,0.0,1.0
allied,-0.0940757997733403,0.0498666576961804,3.0
GP,-0.09397442160029575,0.040115355282580985,3.0
##drome,-0.0939215896467918,0.0520115418604544,5.0
pregnant,-0.09390068948953285,0.13366283419054295,6.0
##son,-0.09384613485527327,0.0,1.0
After,-0.09382520585872789,0.030502183595643738,3.0
pharmacy,-0.0937022898309539,0.00597328389938058,2.0
Total,-0.09368489150767079,0.0,1.0
men,-0.0936684514559116,0.13351478057893718,7.0
her,-0.0936569659260346,0.1563543200826382,21.0
guided,-0.09361971222697701,0.08417123260935983,10.0
##ver,-0.09354117046285879,0.10761452100541236,4.0
##sat,-0.09352143761197207,0.00743884553073239,3.0
classification,-0.09347671122597893,0.040604662813629976,2.0
verbal,-0.0933804909024236,0.09350707350421467,14.0
vent,-0.09327604352713838,0.09358352336583257,4.0
clearly,-0.09325760553688225,0.06699287354058345,16.0
##patient,-0.09323493291759435,0.09222616611632341,16.0
##gie,-0.0932112983460717,0.0,1.0
length,-0.09312523735936955,0.08461551320550444,3.0
outlined,-0.09312493649464906,0.015966952241590594,2.0
month,-0.09308327983412355,0.055647678149989416,4.0
retention,-0.09307111545897859,0.0,1.0
##UT,-0.0930320599191741,0.0,1.0
##spect,-0.09298721379537939,0.0,1.0
last,-0.09290918554769186,0.03474778467070005,3.0
##MA,-0.0928709399771607,0.10810626915154972,16.0
pace,-0.09286445803025327,0.1647829648049868,6.0
##g,-0.09274566679138545,0.08562962369143397,30.0
